date,partner,n,n_coop,n_conflict,goldstein_mean,mentions_sum,sources_sum,articles_sum
2019-03-13,RUS,1,0,1,-2.0,6,,
2019-03-13,SAS,4,2,2,-3.825,4,,
2019-03-13,SAU,13,11,2,1.254,55,,
2019-03-13,SOM,2,2,0,7.0,4,,
2019-03-13,THA,2,2,0,3.7,15,,
2019-03-13,TZA,1,0,1,-5.0,5,,
2019-03-13,USA,68,50,18,0.719,324,,
2019-03-13,ZAF,1,1,0,3.4,22,,
2019-03-13,ZWE,1,0,1,-2.0,2,,
2019-03-14,AFG,12,11,1,1.783,206,,
2019-03-14,ARE,13,13,0,1.715,27,,
2019-03-14,AUS,4,0,4,-10.0,66,,
2019-03-14,BEL,1,1,0,7.0,8,,
2019-03-14,BGD,16,10,6,1.894,51,,
2019-03-14,CAN,9,8,1,3.411,20,,
2019-03-14,CHN,62,35,27,-0.076,215,,
2019-03-14,DNK,4,2,2,0.4,20,,
2019-03-14,ESP,8,3,5,-1.875,98,,
2019-03-14,FRA,6,5,1,1.367,24,,
2019-03-14,GBR,17,12,5,1.041,106,,
2019-03-14,IRN,9,9,0,3.822,54,,
2019-03-14,IRQ,1,1,0,0.0,3,,
2019-03-14,JOR,5,5,0,5.14,9,,
2019-03-14,JPN,4,4,0,2.675,14,,
2019-03-14,KEN,5,5,0,2.26,6,,
2019-03-14,KOR,9,6,3,0.9,30,,
2019-03-14,LBN,1,0,1,-10.0,1,,
2019-03-14,LKA,2,2,0,6.0,4,,
2019-03-14,MDG,1,1,0,0.0,1,,
2019-03-14,MDV,1,0,1,-9.2,2,,
2019-03-14,MMR,8,5,3,1.337,40,,
2019-03-14,NLD,2,2,0,3.5,14,,
2019-03-14,PAK,203,152,51,1.078,1036,,
2019-03-14,PRT,2,2,0,3.4,6,,
2019-03-14,SAS,5,4,1,-1.2,6,,
2019-03-14,SAU,10,10,0,3.97,28,,
2019-03-14,SDN,6,6,0,1.0,58,,
2019-03-14,SEA,2,2,0,2.35,12,,
2019-03-14,SGP,2,2,0,6.4,12,,
2019-03-14,SYR,1,1,0,-0.4,4,,
2019-03-14,USA,75,65,10,2.477,312,,
2019-03-14,VEN,5,5,0,6.4,80,,
2019-03-14,VNM,2,2,0,2.35,4,,
2019-03-15,AFG,12,12,0,3.633,92,,
2019-03-15,ARE,6,4,2,-1.767,9,,
2019-03-15,AUS,6,4,2,-1.767,20,,
2019-03-15,AZE,3,3,0,5.2,20,,
2019-03-15,BEL,1,1,0,0.0,3,,
2019-03-15,BGD,16,6,10,-3.081,50,,
2019-03-15,CAN,7,7,0,6.343,26,,
2019-03-15,CHE,2,2,0,0.4,5,,
2019-03-15,CHN,25,18,7,1.228,92,,
2019-03-15,COL,1,1,0,0.0,4,,
2019-03-15,DEU,6,6,0,0.2,47,,
2019-03-15,EGY,2,2,0,2.35,2,,
2019-03-15,ESP,4,0,4,-4.0,7,,
2019-03-15,EUR,1,1,0,1.0,1,,
2019-03-15,FRA,22,13,9,-0.991,178,,
2019-03-15,GBR,11,6,5,-1.109,59,,
2019-03-15,IRL,4,2,2,3.0,19,,
2019-03-15,IRN,3,3,0,5.0,22,,
2019-03-15,JPN,4,2,2,0.175,40,,
2019-03-15,KOR,2,2,0,3.4,2,,
2019-03-15,LKA,5,2,3,-2.06,21,,
2019-03-15,MDV,3,2,1,0.233,15,,
2019-03-15,MLI,3,0,3,-2.0,12,,
2019-03-15,MMR,3,0,3,-6.5,45,,
2019-03-15,MYS,2,1,1,1.5,4,,
2019-03-15,NGA,2,0,2,-5.0,6,,
2019-03-15,NMR,2,2,0,2.35,2,,
2019-03-15,NPL,6,5,1,0.733,36,,
2019-03-15,NZL,32,9,23,-5.269,182,,
2019-03-15,PAK,75,44,31,-0.601,286,,
2019-03-15,PAN,2,2,0,5.0,36,,
2019-03-15,PHL,3,2,1,-1.767,14,,
2019-03-15,SAS,11,9,2,4.818,48,,
2019-03-15,SAU,5,5,0,2.14,9,,
2019-03-15,SDN,3,3,0,1.0,21,,
2019-03-15,SEA,6,4,2,0.667,30,,
2019-03-15,SGP,6,6,0,2.0,20,,
2019-03-15,THA,2,2,0,0.0,16,,
2019-03-15,TUR,1,1,0,3.4,4,,
2019-03-15,USA,51,33,18,0.035,298,,
2019-03-15,VEN,5,5,0,6.4,35,,
2019-03-16,AFG,10,8,2,1.08,28,,
2019-03-16,AFR,3,0,3,-2.0,10,,
2019-03-16,ARE,7,6,1,3.286,26,,
2019-03-16,BGD,9,6,3,-0.289,22,,
2019-03-16,BRA,4,4,0,4.0,80,,
2019-03-16,BTN,5,5,0,2.26,12,,
2019-03-16,CHN,19,15,4,0.853,63,,
2019-03-16,DNK,13,7,6,-0.254,39,,
2019-03-16,ESP,2,0,2,-4.0,8,,
2019-03-16,FRA,17,10,7,-1.765,121,,
2019-03-16,GBR,14,4,10,-2.014,44,,
2019-03-16,GHA,12,9,3,1.225,30,,
2019-03-16,IRQ,1,0,1,-2.0,2,,
2019-03-16,ISR,1,1,0,7.0,30,,
2019-03-16,ITA,4,2,2,-5.0,8,,
2019-03-16,JOR,6,3,3,1.833,26,,
2019-03-16,JPN,11,10,1,0.745,63,,
2019-03-16,KEN,5,5,0,1.56,11,,
2019-03-16,LBN,1,0,1,-10.0,18,,
2019-03-16,MDV,2,2,0,3.7,22,,
2019-03-16,MLI,2,0,2,-2.0,6,,
2019-03-16,MMR,3,0,3,-5.0,32,,
2019-03-16,NGA,4,0,4,-6.25,10,,
2019-03-16,NPL,13,12,1,2.677,63,,
2019-03-16,NZL,82,39,43,-3.546,781,,
2019-03-16,OMN,3,2,1,-0.1,14,,
2019-03-16,PAK,92,50,42,-1.214,558,,
2019-03-16,PAN,2,2,0,5.0,12,,
2019-03-16,RUS,7,7,0,8.0,52,,
2019-03-16,SAS,1,1,0,7.4,3,,
2019-03-16,TZA,1,1,0,4.0,1,,
2019-03-16,USA,36,31,5,1.908,223,,
2019-03-17,AFG,3,2,1,0.233,5,,
2019-03-17,AUS,3,2,1,2.767,15,,
2019-03-17,BGD,11,11,0,2.718,150,,
2019-03-17,CHE,3,1,2,-3.167,12,,
2019-03-17,CHN,57,48,9,1.653,204,,
2019-03-17,DEU,2,2,0,1.0,12,,
2019-03-17,DNK,3,1,2,-0.2,6,,
2019-03-17,FRA,9,8,1,2.111,70,,
2019-03-17,GBR,24,23,1,3.062,217,,
2019-03-17,IDN,6,6,0,2.9,6,,
2019-03-17,JPN,2,2,0,2.35,20,,
2019-03-17,LKA,1,0,1,-5.0,10,,
2019-03-17,MDV,4,4,0,4.0,10,,
2019-03-17,MMR,5,5,0,1.8,6,,
2019-03-17,MYS,4,4,0,2.35,8,,
2019-03-17,NPL,7,6,1,2.629,24,,
2019-03-17,NZL,88,39,49,-4.103,715,,
2019-03-17,PAK,61,31,30,-1.372,304,,
2019-03-17,PRT,2,2,0,2.35,28,,
2019-03-17,SAS,2,2,0,4.0,24,,
2019-03-17,SAU,5,5,0,6.28,16,,
2019-03-17,SGP,2,2,0,2.35,12,,
2019-03-17,THA,3,3,0,2.267,8,,
2019-03-17,USA,40,28,12,0.267,241,,
2019-03-17,ZAF,1,0,1,-4.4,5,,
2019-03-18,AFG,10,7,3,-0.53,27,,
2019-03-18,AFR,4,2,2,-2.625,42,,
2019-03-18,ARE,4,2,2,-3.3,10,,
2019-03-18,AUS,8,7,1,2.487,91,,
2019-03-18,BEL,3,3,0,8.0,12,,
2019-03-18,BGD,13,9,4,-0.4,36,,
2019-03-18,BMU,1,1,0,3.0,6,,
2019-03-18,CAN,1,1,0,3.4,2,,
2019-03-18,CHE,1,1,0,3.0,4,,
2019-03-18,CHN,49,42,7,2.153,209,,
2019-03-18,DEU,8,8,0,0.875,39,,
2019-03-18,DNK,3,2,1,1.0,5,,
2019-03-18,ESP,1,0,1,-4.0,6,,
2019-03-18,EUR,4,2,2,1.5,25,,
2019-03-18,FJI,4,4,0,1.0,12,,
2019-03-18,FRA,7,7,0,6.2,18,,
2019-03-18,GBR,40,26,14,-0.395,177,,
2019-03-18,IDN,4,4,0,2.35,12,,
2019-03-18,IRN,4,4,0,1.0,4,,
2019-03-18,IRQ,3,3,0,7.4,10,,
2019-03-18,JPN,14,9,5,1.707,59,,
2019-03-18,KEN,5,5,0,2.26,6,,
2019-03-18,KOR,9,8,1,1.044,30,,
2019-03-18,LBN,2,1,1,-2.0,15,,
2019-03-18,LKA,6,2,4,-1.667,28,,
2019-03-18,MMR,4,2,2,0.65,25,,
2019-03-18,NLD,4,0,4,-9.75,11,,
2019-03-18,NPL,2,1,1,-2.5,14,,
2019-03-18,NZL,29,21,8,-0.203,154,,
2019-03-18,PAK,88,42,46,-1.868,466,,
2019-03-18,PRT,8,8,0,2.35,24,,
2019-03-18,QAT,6,6,0,2.35,12,,
2019-03-18,RUS,2,0,2,-5.0,3,,
2019-03-18,SAS,5,3,2,-1.24,60,,
2019-03-18,SAU,2,1,1,2.7,14,,
2019-03-18,SEA,3,3,0,2.5,12,,
2019-03-18,SGP,3,3,0,6.4,16,,
2019-03-18,THA,2,2,0,2.35,6,,
2019-03-18,USA,55,35,20,0.302,348,,
2019-03-18,VEN,1,0,1,-5.0,1,,
2019-03-18,YEM,1,1,0,1.0,2,,
2019-03-18,ZAF,3,0,3,-10.0,12,,
2019-03-19,AFG,11,4,7,-4.873,75,,
2019-03-19,AFR,3,2,1,-0.2,9,,
2019-03-19,ALB,8,5,3,1.125,81,,
2019-03-19,ARE,9,7,2,-0.067,40,,
2019-03-19,AUS,9,9,0,5.0,20,,
2019-03-19,BGD,13,12,1,2.308,40,,
2019-03-19,CAN,5,4,1,3.8,16,,
2019-03-19,CHN,45,28,17,0.182,678,,
2019-03-19,DEU,11,9,2,0.036,39,,
2019-03-19,ESP,3,0,3,-4.0,8,,
2019-03-19,EUR,8,7,1,0.863,19,,
2019-03-19,FIN,1,1,0,0.0,3,,
2019-03-19,FJI,2,2,0,7.4,10,,
2019-03-19,GBR,18,7,11,-1.317,63,,
2019-03-19,IDN,4,0,4,-6.25,5,,
2019-03-19,IRQ,1,1,0,7.4,4,,
2019-03-19,JOR,6,5,1,0.217,42,,
2019-03-19,KOR,2,2,0,5.2,8,,
2019-03-19,LKA,10,5,5,1.4,24,,
2019-03-19,MMR,1,1,0,3.0,2,,
2019-03-19,MYS,3,3,0,4.0,6,,
2019-03-19,NGA,5,4,1,-0.02,6,,
2019-03-19,NLD,3,0,3,-6.667,12,,
2019-03-19,NPL,9,7,2,1.556,30,,
2019-03-19,NZL,10,6,4,-3.06,22,,
2019-03-19,PAK,90,51,39,-1.028,323,,
2019-03-19,SAS,8,3,5,-0.4,28,,
2019-03-19,SAU,1,1,0,1.0,10,,
2019-03-19,SEA,2,2,0,1.5,10,,
2019-03-19,SEN,9,9,0,3.556,14,,
2019-03-19,SGP,7,5,2,-2.0,16,,
2019-03-19,SWE,1,1,0,3.4,2,,
2019-03-19,USA,67,46,21,0.46,232,,
2019-03-19,VNM,3,2,1,0.9,12,,
2019-03-19,YEM,2,2,0,2.35,8,,
2019-03-20,AFG,5,5,0,2.7,13,,
2019-03-20,ALB,3,3,0,3.0,12,,
2019-03-20,ARE,6,5,1,2.817,39,,
2019-03-20,BEL,7,7,0,5.914,22,,
2019-03-20,BGD,11,7,4,-1.2,52,,
2019-03-20,BRA,9,9,0,2.2,66,,
2019-03-20,CAN,10,10,0,2.12,138,,
2019-03-20,CHN,19,11,8,-0.1,101,,
2019-03-20,DEU,8,2,6,-2.4,11,,
2019-03-20,ETH,2,2,0,1.0,24,,
2019-03-20,EUR,3,1,2,-1.533,4,,
2019-03-20,FRA,3,2,1,1.333,12,,
2019-03-20,GBR,52,10,42,-2.923,305,,
2019-03-20,IRL,3,3,0,3.4,6,,
2019-03-20,IRN,1,1,0,6.4,12,,
2019-03-20,IRQ,4,4,0,5.0,6,,
2019-03-20,ISR,1,1,0,3.0,2,,
2019-03-20,ITA,2,2,0,0.0,4,,
2019-03-20,JOR,2,0,2,-6.5,6,,
2019-03-20,JPN,6,4,2,-0.35,15,,
2019-03-20,KAZ,1,1,0,5.0,2,,
2019-03-20,LKA,5,3,2,1.08,24,,
2019-03-20,MDV,3,2,1,0.333,17,,
2019-03-20,MMR,1,1,0,3.0,4,,
2019-03-20,MUS,3,3,0,0.267,4,,
2019-03-20,MYS,3,0,3,-5.5,21,,
2019-03-20,NGA,2,0,2,-5.0,6,,
2019-03-20,NLD,1,0,1,-9.5,6,,
2019-03-20,NPL,4,4,0,2.35,12,,
2019-03-20,OMN,1,1,0,6.4,4,,
2019-03-20,PAK,92,53,39,-1.254,445,,
2019-03-20,PHL,2,1,1,-1.0,9,,
2019-03-20,POL,2,2,0,1.0,16,,
2019-03-20,QAT,1,1,0,3.4,2,,
2019-03-20,SAS,5,4,1,0.16,15,,
2019-03-20,SAU,10,6,4,1.8,73,,
2019-03-20,SEA,4,4,0,1.0,10,,
2019-03-20,THA,12,10,2,1.025,40,,
2019-03-20,UKR,2,2,0,0.0,6,,
2019-03-20,USA,59,47,12,1.241,331,,
2019-03-20,VEN,1,1,0,6.4,12,,
2019-03-20,YEM,4,4,0,2.35,16,,
2019-03-20,ZAF,4,4,0,2.0,12,,
2019-03-21,ARE,14,11,3,1.579,37,,
2019-03-21,BGD,6,4,2,-2.1,16,,
2019-03-21,BHR,2,1,1,0.0,10,,
2019-03-21,CAN,4,4,0,0.2,12,,
2019-03-21,CHN,22,22,0,2.605,108,,
2019-03-21,DEU,1,1,0,0.0,10,,
2019-03-21,ESP,1,1,0,3.4,8,,
2019-03-21,ETH,2,2,0,1.0,24,,
2019-03-21,EUR,5,5,0,3.12,60,,
2019-03-21,FRA,10,7,3,-0.54,42,,
2019-03-21,GBR,21,12,9,-1.633,128,,
2019-03-21,IRN,5,5,0,3.16,15,,
2019-03-21,IRQ,1,0,1,-4.4,6,,
2019-03-21,KEN,5,5,0,3.08,10,,
2019-03-21,KHM,5,5,0,0.0,6,,
2019-03-21,LKA,2,2,0,2.35,10,,
2019-03-21,LSO,3,3,0,3.0,20,,
2019-03-21,MDV,2,2,0,4.5,16,,
2019-03-21,MLI,2,2,0,8.0,8,,
2019-03-21,MMR,1,0,1,-4.0,2,,
2019-03-21,MYS,5,1,4,-2.52,18,,
2019-03-21,NGA,1,0,1,-5.0,6,,
2019-03-21,NLD,1,0,1,-9.5,10,,
2019-03-21,NPL,13,11,2,1.777,23,,
2019-03-21,NZL,6,5,1,0.333,11,,
2019-03-21,PAK,88,46,42,-2.264,386,,
2019-03-21,PHL,2,0,2,-4.0,3,,
2019-03-21,QAT,1,0,1,-4.0,5,,
2019-03-21,RUS,4,4,0,2.35,4,,
2019-03-21,SAU,9,6,3,0.067,45,,
2019-03-21,THA,4,4,0,6.0,12,,
2019-03-21,USA,25,12,13,-0.148,149,,
2019-03-21,VEN,5,5,0,4.24,31,,
2019-03-22,AFG,1,1,0,3.0,6,,
2019-03-22,ALB,20,3,17,-3.62,120,,
2019-03-22,ARE,5,2,3,-2.06,7,,
2019-03-22,AUS,2,2,0,2.35,2,,
2019-03-22,AUT,2,0,2,-2.0,2,,
2019-03-22,BDI,2,2,0,1.0,180,,
2019-03-22,BGD,9,7,2,0.089,18,,
2019-03-22,BOL,1,0,1,-6.5,6,,
2019-03-22,CAN,3,2,1,-0.333,12,,
2019-03-22,CHE,2,2,0,4.0,8,,
2019-03-22,CHL,3,2,1,0.5,18,,
2019-03-22,CHN,9,7,2,1.678,21,,
2019-03-22,DEU,5,5,0,2.04,38,,
2019-03-22,DNK,4,2,2,0.75,11,,
2019-03-22,ETH,2,2,0,1.0,12,,
2019-03-22,EUR,3,3,0,2.9,22,,
2019-03-22,FRA,2,2,0,3.9,8,,
2019-03-22,GBR,20,5,15,-3.61,84,,
2019-03-22,HRV,1,0,1,-6.5,6,,
2019-03-22,IRL,2,2,0,-2.0,2,,
2019-03-22,ISL,1,1,0,3.0,5,,
2019-03-22,ISR,5,4,1,1.48,18,,
2019-03-22,JOR,1,0,1,-4.0,10,,
2019-03-22,JPN,3,0,3,-3.0,7,,
2019-03-22,KOR,3,1,2,-7.333,12,,
2019-03-22,LKA,15,6,9,-1.613,22,,
2019-03-22,MEX,2,2,0,2.35,6,,
2019-03-22,MMR,5,5,0,2.48,8,,
2019-03-22,NGA,5,0,5,-5.0,11,,
2019-03-22,NLD,2,2,0,1.7,8,,
2019-03-22,NPL,9,9,0,0.9,12,,
2019-03-22,PAK,181,98,83,-1.723,1130,,
2019-03-22,POL,2,2,0,3.0,3,,
2019-03-22,QAT,3,2,1,3.667,5,,
2019-03-22,RWA,1,0,1,-6.5,4,,
2019-03-22,SAS,2,2,0,1.0,6,,
2019-03-22,SAU,7,4,3,0.571,18,,
2019-03-22,TUR,2,2,0,8.0,12,,
2019-03-22,USA,46,25,21,-1.235,271,,
2019-03-22,VEN,10,9,1,2.5,98,,
2019-03-22,ZAF,2,2,0,2.35,6,,
2019-03-23,AFG,4,4,0,6.5,12,,
2019-03-23,ALB,6,0,6,-3.5,12,,
2019-03-23,AUS,2,2,0,0.0,4,,
2019-03-23,BGD,5,4,1,0.32,20,,
2019-03-23,BOL,1,0,1,-6.5,24,,
2019-03-23,CHL,6,5,1,1.25,63,,
2019-03-23,CHN,5,5,0,4.08,17,,
2019-03-23,DEU,2,0,2,-2.0,6,,
2019-03-23,GBR,13,9,4,0.669,43,,
2019-03-23,HRV,2,0,2,-6.5,24,,
2019-03-23,ISR,5,5,0,2.26,24,,
2019-03-23,ITA,3,1,2,-5.2,9,,
2019-03-23,JOR,3,3,0,5.0,20,,
2019-03-23,JPN,2,0,2,-10.0,10,,
2019-03-23,MDV,7,7,0,1.0,21,,
2019-03-23,MLI,1,0,1,-2.0,4,,
2019-03-23,MMR,6,6,0,4.0,16,,
2019-03-23,MYS,1,1,0,3.0,1,,
2019-03-23,NPL,3,2,1,-1.667,14,,
2019-03-23,NZL,5,1,4,-7.0,12,,
2019-03-23,PAK,160,79,81,-1.999,825,,
2019-03-23,PHL,4,4,0,2.35,12,,
2019-03-23,RUS,4,4,0,6.5,12,,
2019-03-23,SAS,2,2,0,7.0,10,,
2019-03-23,SEA,1,1,0,7.4,6,,
2019-03-23,SGP,1,0,1,-4.0,3,,
2019-03-23,TJK,2,0,2,-10.0,2,,
2019-03-23,TUR,3,1,2,-4.2,30,,
2019-03-23,TZA,2,2,0,7.4,4,,
2019-03-23,USA,27,17,10,0.285,92,,
2019-03-23,VEN,5,0,5,-4.8,166,,
2019-03-23,ZAF,1,0,1,-5.0,6,,
2019-03-24,ALB,2,0,2,-9.2,4,,
2019-03-24,ARE,2,1,1,-1.3,9,,
2019-03-24,BGD,27,23,4,2.6,81,,
2019-03-24,BHR,1,1,0,4.0,6,,
2019-03-24,BRA,2,2,0,6.4,60,,
2019-03-24,CAN,5,2,3,-3.06,10,,
2019-03-24,CHE,3,1,2,-2.7,18,,
2019-03-24,CHN,1,1,0,3.5,6,,
2019-03-24,DEU,3,3,0,0.0,6,,
2019-03-24,EUR,4,2,2,0.5,9,,
2019-03-24,FRA,9,9,0,5.667,24,,
2019-03-24,GBR,8,8,0,2.012,24,,
2019-03-24,GRC,2,0,2,-5.0,24,,
2019-03-24,IDN,3,3,0,2.2,16,,
2019-03-24,IRN,2,0,2,-2.0,4,,
2019-03-24,ITA,1,0,1,-5.0,5,,
2019-03-24,JAM,4,4,0,2.125,10,,
2019-03-24,JOR,1,1,0,5.0,10,,
2019-03-24,KOR,5,5,0,7.68,15,,
2019-03-24,LKA,5,0,5,-5.0,58,,
2019-03-24,MEX,1,1,0,6.4,60,,
2019-03-24,NPL,8,7,1,3.1,72,,
2019-03-24,NZL,8,4,4,-3.987,32,,
2019-03-24,PAK,90,36,54,-4.159,299,,
2019-03-24,RUS,2,0,2,-3.2,3,,
2019-03-24,SAS,2,2,0,3.7,6,,
2019-03-24,SAU,6,6,0,7.0,16,,
2019-03-24,SEA,1,0,1,-5.0,4,,
2019-03-24,SEN,1,0,1,-5.0,6,,
2019-03-24,THA,10,8,2,-1.28,64,,
2019-03-24,TUR,1,1,0,7.4,5,,
2019-03-24,TZA,2,2,0,7.4,2,,
2019-03-24,USA,32,21,11,0.234,159,,
2019-03-24,VEN,2,0,2,-4.5,30,,
2019-03-24,YEM,1,1,0,0.4,5,,
2019-03-25,AFG,4,4,0,2.35,14,,
2019-03-25,AFR,2,0,2,-9.5,3,,
2019-03-25,ALB,4,2,2,-1.0,12,,
2019-03-25,ARE,9,9,0,4.133,50,,
2019-03-25,AUS,9,5,4,-2.622,32,,
2019-03-25,BGD,16,6,10,-1.725,91,,
2019-03-25,BRA,2,2,0,6.4,6,,
2019-03-25,BTN,4,4,0,3.6,14,,
2019-03-25,CAN,3,2,1,0.9,8,,
2019-03-25,CHE,4,2,2,-0.625,13,,
2019-03-25,CHN,4,2,2,1.9,32,,
2019-03-25,CYP,4,4,0,2.35,4,,
2019-03-25,DEU,8,8,0,1.3,30,,
2019-03-25,FRA,9,9,0,5.667,24,,
2019-03-25,GBR,19,16,3,0.405,67,,
2019-03-25,GRC,1,1,0,0.4,5,,
2019-03-25,HRV,6,6,0,2.2,8,,
2019-03-25,ISR,7,7,0,2.071,26,,
2019-03-25,ITA,3,3,0,2.7,12,,
2019-03-25,JAM,2,2,0,2.35,2,,
2019-03-25,JPN,5,5,0,3.56,20,,
2019-03-25,KHM,2,2,0,2.5,4,,
2019-03-25,KOR,3,3,0,6.8,8,,
2019-03-25,LKA,11,4,7,-0.218,43,,
2019-03-25,LUX,1,1,0,7.0,10,,
2019-03-25,MEX,4,4,0,3.25,20,,
2019-03-25,MYS,3,2,1,1.667,10,,
2019-03-25,NGA,1,0,1,-5.0,12,,
2019-03-25,NLD,3,3,0,4.467,14,,
2019-03-25,NPL,16,16,0,3.562,58,,
2019-03-25,NZL,22,13,9,-2.559,244,,
2019-03-25,PAK,85,52,33,0.387,527,,
2019-03-25,PRY,4,4,0,1.0,16,,
2019-03-25,RUS,2,2,0,0.2,6,,
2019-03-25,SAS,1,1,0,3.4,10,,
2019-03-25,SAU,6,4,2,-2.55,24,,
2019-03-25,SEA,1,0,1,-5.0,6,,
2019-03-25,THA,15,14,1,1.78,30,,
2019-03-25,TUR,3,2,1,-0.6,6,,
2019-03-25,USA,57,51,6,2.375,210,,
2019-03-25,VAT,1,1,0,3.0,6,,
2019-03-25,VEN,2,0,2,-5.0,10,,
2019-03-25,YEM,1,1,0,0.4,1,,
2019-03-26,AFG,16,13,3,1.738,74,,
2019-03-26,ARE,3,3,0,5.2,8,,
2019-03-26,AUS,1,0,1,-2.0,4,,
2019-03-26,BEL,3,1,2,-2.0,9,,
2019-03-26,BGD,20,12,8,-0.65,77,,
2019-03-26,CAN,4,4,0,4.5,7,,
2019-03-26,CHL,2,2,0,4.0,12,,
2019-03-26,CHN,30,28,2,1.983,143,,
2019-03-26,COL,2,0,2,-6.5,6,,
2019-03-26,DEU,2,2,0,3.0,12,,
2019-03-26,DJI,4,4,0,2.35,16,,
2019-03-26,EUR,2,2,0,-0.3,30,,
2019-03-26,FRA,2,2,0,1.0,8,,
2019-03-26,GBR,4,1,3,-2.75,12,,
2019-03-26,IRL,1,1,0,0.0,6,,
2019-03-26,IRN,4,4,0,2.35,8,,
2019-03-26,ISR,2,2,0,1.0,2,,
2019-03-26,JOR,2,2,0,2.35,16,,
2019-03-26,KWT,2,2,0,3.0,5,,
2019-03-26,LKA,9,2,7,-3.889,70,,
2019-03-26,MDA,1,0,1,-10.0,2,,
2019-03-26,MMR,2,2,0,3.5,20,,
2019-03-26,MYS,8,5,3,-0.575,44,,
2019-03-26,NAM,3,0,3,-4.167,12,,
2019-03-26,NPL,10,10,0,4.2,22,,
2019-03-26,NZL,10,6,4,-2.45,44,,
2019-03-26,OMN,1,1,0,6.0,10,,
2019-03-26,PAK,157,96,61,-1.417,1390,,
2019-03-26,POL,2,2,0,1.0,6,,
2019-03-26,RUS,8,7,1,0.5,22,,
2019-03-26,SAU,5,5,0,1.96,14,,
2019-03-26,SGP,45,8,37,-3.656,519,,
2019-03-26,THA,8,8,0,1.262,21,,
2019-03-26,USA,26,26,0,3.723,172,,
2019-03-26,ZAF,6,5,1,1.55,13,,
2019-03-27,AFG,3,3,0,1.567,18,,
2019-03-27,AFR,2,2,0,7.0,36,,
2019-03-27,AGO,2,2,0,7.4,4,,
2019-03-27,AUS,3,3,0,4.0,4,,
2019-03-27,AUT,6,4,2,-1.0,36,,
2019-03-27,BTN,1,0,1,-5.0,10,,
2019-03-27,CAN,13,11,2,0.546,46,,
2019-03-27,CHN,28,18,10,-2.664,131,,
2019-03-27,EST,2,2,0,6.0,10,,
2019-03-27,ETH,2,2,0,1.0,60,,
2019-03-27,EUR,4,4,0,4.175,27,,
2019-03-27,FRA,4,4,0,2.35,12,,
2019-03-27,GBR,14,13,1,2.414,64,,
2019-03-27,GHA,2,2,0,0.4,4,,
2019-03-27,HRV,2,2,0,0.0,5,,
2019-03-27,IRN,8,2,6,-2.25,63,,
2019-03-27,JAM,4,4,0,2.35,8,,
2019-03-27,JOR,3,3,0,5.0,4,,
2019-03-27,KWT,1,1,0,0.0,12,,
2019-03-27,LKA,1,0,1,-5.0,6,,
2019-03-27,MMR,4,4,0,2.5,26,,
2019-03-27,MYS,5,1,4,-3.2,9,,
2019-03-27,NPL,7,3,4,-2.857,17,,
2019-03-27,NZL,2,2,0,2.35,12,,
2019-03-27,PAK,107,63,44,-1.234,735,,
2019-03-27,PHL,2,2,0,3.0,4,,
2019-03-27,PRK,1,1,0,-0.4,20,,
2019-03-27,PSE,3,0,3,-10.0,4,,
2019-03-27,RUS,8,6,2,-0.8,62,,
2019-03-27,SAS,1,0,1,-5.0,10,,
2019-03-27,SAU,9,7,2,1.489,36,,
2019-03-27,SGP,7,2,5,0.0,134,,
2019-03-27,SYR,1,1,0,0.0,6,,
2019-03-27,THA,2,2,0,4.0,4,,
2019-03-27,TWN,3,3,0,2.9,3,,
2019-03-27,USA,37,28,9,-0.168,168,,
2019-03-27,UZB,6,6,0,4.233,28,,
2019-03-27,VAT,1,1,0,3.0,6,,
2019-03-27,ZAF,1,0,1,-2.0,4,,
2019-03-28,AFR,2,2,0,7.0,12,,
2019-03-28,ARE,2,0,2,-5.0,6,,
2019-03-28,AUS,7,7,0,3.386,12,,
2019-03-28,BEL,4,0,4,-5.0,16,,
2019-03-28,BGD,60,28,32,-1.043,201,,
2019-03-28,CHN,15,10,5,-0.973,46,,
2019-03-28,DEU,23,23,0,3.291,48,,
2019-03-28,ETH,2,2,0,1.0,12,,
2019-03-28,EUR,1,0,1,-2.0,4,,
2019-03-28,FRA,8,8,0,3.062,32,,
2019-03-28,GBR,28,12,16,-1.721,107,,
2019-03-28,GTM,1,1,0,0.0,6,,
2019-03-28,IRN,2,0,2,-5.0,8,,
2019-03-28,ISR,7,5,2,3.0,11,,
2019-03-28,JOR,3,3,0,5.0,8,,
2019-03-28,JPN,6,6,0,2.35,44,,
2019-03-28,KOR,8,8,0,3.5,18,,
2019-03-28,MAR,1,1,0,3.5,6,,
2019-03-28,MDV,5,2,3,-2.06,18,,
2019-03-28,MYS,2,1,1,1.0,15,,
2019-03-28,NGA,2,0,2,-5.0,9,,
2019-03-28,NLD,9,9,0,4.522,88,,
2019-03-28,NPL,11,11,0,2.636,20,,
2019-03-28,PAK,88,41,47,-1.5,506,,
2019-03-28,PER,2,2,0,2.35,20,,
2019-03-28,POL,4,4,0,2.35,16,,
2019-03-28,QAT,2,2,0,3.7,14,,
2019-03-28,RUS,3,0,3,-8.133,9,,
2019-03-28,SAS,2,0,2,-4.0,12,,
2019-03-28,SAU,5,3,2,1.6,22,,
2019-03-28,SEA,2,2,0,2.35,2,,
2019-03-28,SWE,1,1,0,6.4,5,,
