date,chokepoint,n_total,n_tanker,n_cargo,capacity
2020-05-07,malacca,158,66,92,6176909
2020-05-07,suez,43,11,32,2905335
2020-05-08,bab_el_mandeb,55,19,36,2727144
2020-05-08,hormuz,100,63,37,4456192
2020-05-08,malacca,157,73,84,6239755
2020-05-08,suez,58,24,34,2816997
2020-05-09,bab_el_mandeb,71,30,41,3497093
2020-05-09,hormuz,106,61,45,4335126
2020-05-09,malacca,152,59,93,5313076
2020-05-09,suez,56,25,31,2974280
2020-05-10,bab_el_mandeb,55,16,39,2098582
2020-05-10,hormuz,94,45,49,3438745
2020-05-10,malacca,139,43,96,5013170
2020-05-10,suez,53,23,30,2678938
2020-05-11,bab_el_mandeb,51,29,22,2650743
2020-05-11,hormuz,107,67,40,4942319
2020-05-11,malacca,150,63,87,6627701
2020-05-11,suez,48,17,31,2473747
2020-05-12,bab_el_mandeb,49,12,37,2615533
2020-05-12,hormuz,98,67,31,3563800
2020-05-12,malacca,168,72,96,8727948
2020-05-12,suez,44,14,30,2608077
2020-05-13,bab_el_mandeb,63,28,35,3133429
2020-05-13,hormuz,95,62,33,4157107
2020-05-13,malacca,172,77,95,7660047
2020-05-13,suez,46,19,27,2333905
2020-05-14,bab_el_mandeb,40,12,28,2590011
2020-05-14,hormuz,109,65,44,4104555
2020-05-14,malacca,145,62,83,5288654
2020-05-14,suez,52,15,37,2224103
2020-05-15,bab_el_mandeb,47,17,30,2464070
2020-05-15,hormuz,93,57,36,4075816
2020-05-15,malacca,143,69,74,6612434
2020-05-15,suez,51,17,34,1935163
2020-05-16,bab_el_mandeb,52,25,27,2269497
2020-05-16,hormuz,100,62,38,4092049
2020-05-16,malacca,127,50,77,6236526
2020-05-16,suez,59,27,32,2535927
2020-05-17,bab_el_mandeb,43,13,30,1803550
2020-05-17,hormuz,94,56,38,4229048
2020-05-17,malacca,150,59,91,5873819
2020-05-17,suez,60,18,42,2488368
2020-05-18,bab_el_mandeb,54,21,33,2752912
2020-05-18,hormuz,68,47,21,2893936
2020-05-18,malacca,137,58,79,5677201
2020-05-18,suez,55,23,32,2545877
2020-05-19,bab_el_mandeb,54,18,36,2758560
2020-05-19,hormuz,102,60,42,4144181
2020-05-19,malacca,172,75,97,7260667
2020-05-19,suez,49,19,30,2630361
2020-05-20,bab_el_mandeb,48,12,36,2285242
2020-05-20,hormuz,107,53,54,4532764
2020-05-20,malacca,145,56,89,6210125
2020-05-20,suez,40,9,31,1903555
2020-05-21,bab_el_mandeb,55,22,33,2138890
2020-05-21,hormuz,96,59,37,4977571
2020-05-21,malacca,182,86,96,7919461
2020-05-21,suez,58,29,29,2135482
2020-05-22,bab_el_mandeb,54,26,28,2515162
2020-05-22,hormuz,58,36,22,3496926
2020-05-22,malacca,164,71,93,7244265
2020-05-22,suez,57,17,40,2917926
2020-05-23,bab_el_mandeb,45,18,27,2307694
2020-05-23,hormuz,69,36,33,2883484
2020-05-23,malacca,152,70,82,5889409
2020-05-23,suez,49,17,32,2592481
2020-05-24,bab_el_mandeb,53,21,32,2179986
2020-05-24,hormuz,92,52,40,3214768
2020-05-24,malacca,133,49,84,4768241
2020-05-24,suez,58,27,31,2169824
2020-05-25,bab_el_mandeb,50,20,30,2618368
2020-05-25,hormuz,87,46,41,2674609
2020-05-25,malacca,147,71,76,6862206
2020-05-25,suez,42,17,25,1918740
2020-05-26,bab_el_mandeb,66,19,47,3256967
2020-05-26,hormuz,66,39,27,2391399
2020-05-26,malacca,156,73,83,7901528
2020-05-26,suez,48,18,30,2306436
2020-05-27,bab_el_mandeb,48,20,28,2105062
2020-05-27,hormuz,65,38,27,2761954
2020-05-27,malacca,174,73,101,8240351
2020-05-27,suez,38,14,24,2034878
2020-05-28,bab_el_mandeb,51,18,33,2364370
2020-05-28,hormuz,94,60,34,3476488
2020-05-28,malacca,156,67,89,6047238
2020-05-28,suez,37,9,28,1519921
2020-05-29,bab_el_mandeb,49,14,35,2067840
2020-05-29,hormuz,96,62,34,4354963
2020-05-29,malacca,172,72,100,6658744
2020-05-29,suez,54,13,41,2865359
2020-05-30,bab_el_mandeb,49,17,32,1789346
2020-05-30,hormuz,78,42,36,2815367
2020-05-30,malacca,153,69,84,5423658
2020-05-30,suez,43,16,27,2190265
2020-05-31,bab_el_mandeb,41,12,29,1773159
2020-05-31,hormuz,79,44,35,2703672
2020-05-31,malacca,161,67,94,6865373
2020-05-31,suez,54,24,30,2236330
2020-06-01,bab_el_mandeb,34,11,23,1726825
2020-06-01,hormuz,88,51,37,3855091
2020-06-01,malacca,158,64,94,6390000
2020-06-01,suez,55,20,35,2817895
2020-06-02,bab_el_mandeb,54,18,36,2618335
2020-06-02,hormuz,104,62,42,4255817
2020-06-02,malacca,185,82,103,6413143
2020-06-02,suez,54,21,33,2230887
2020-06-03,bab_el_mandeb,42,12,30,2001799
2020-06-03,hormuz,94,56,38,3898606
2020-06-03,malacca,202,92,110,8336644
2020-06-03,suez,47,17,30,2515202
2020-06-04,bab_el_mandeb,53,20,33,2036024
2020-06-04,hormuz,86,53,33,4151524
2020-06-04,malacca,167,70,97,5526254
2020-06-04,suez,54,19,35,2246889
2020-06-05,bab_el_mandeb,46,25,21,2341468
2020-06-05,hormuz,96,52,44,3783458
2020-06-05,malacca,125,50,75,5364261
2020-06-05,suez,58,21,37,2417674
2020-06-06,bab_el_mandeb,53,21,32,2624900
2020-06-06,hormuz,84,53,31,3551745
2020-06-06,malacca,149,77,72,5251299
2020-06-06,suez,43,12,31,2350615
2020-06-07,bab_el_mandeb,41,10,31,1929770
2020-06-07,hormuz,89,53,36,3175522
2020-06-07,malacca,166,72,94,5796298
2020-06-07,suez,41,12,29,2076608
2020-06-08,bab_el_mandeb,54,22,32,2738626
2020-06-08,hormuz,91,57,34,3729235
2020-06-08,malacca,157,66,91,6150544
2020-06-08,suez,51,16,35,2194672
2020-06-09,bab_el_mandeb,51,18,33,2843549
2020-06-09,hormuz,99,59,40,3884677
2020-06-09,malacca,144,57,87,5557500
2020-06-09,suez,42,8,34,2183867
2020-06-10,bab_el_mandeb,46,23,23,1787727
2020-06-10,hormuz,107,62,45,4998394
2020-06-10,malacca,185,83,102,8537374
2020-06-10,suez,50,13,37,2149841
2020-06-11,bab_el_mandeb,41,12,29,1878128
2020-06-11,hormuz,103,58,45,2917257
2020-06-11,malacca,167,68,99,7542766
2020-06-11,suez,42,12,30,1934104
2020-06-12,bab_el_mandeb,55,18,37,2509100
2020-06-12,hormuz,98,59,39,4270842
2020-06-12,malacca,147,56,91,5286841
2020-06-12,suez,48,15,33,2236041
2020-06-13,bab_el_mandeb,43,16,27,2023966
2020-06-13,hormuz,97,61,36,4071044
2020-06-13,malacca,132,55,77,4317729
2020-06-13,suez,43,14,29,2486058
2020-06-14,bab_el_mandeb,40,9,31,1563786
2020-06-14,hormuz,112,62,50,4179987
2020-06-14,malacca,155,57,98,7016458
2020-06-14,suez,32,12,20,1549801
2020-06-15,bab_el_mandeb,55,19,36,2985170
2020-06-15,hormuz,101,54,47,3696279
2020-06-15,malacca,161,65,96,6704860
2020-06-15,suez,44,19,25,1885402
2020-06-16,bab_el_mandeb,45,12,33,1971140
2020-06-16,hormuz,103,60,43,3753333
2020-06-16,malacca,150,68,82,7005321
2020-06-16,suez,45,16,29,1658632
2020-06-17,bab_el_mandeb,50,21,29,3014230
2020-06-17,hormuz,111,64,47,4040007
2020-06-17,malacca,158,67,91,7170255
2020-06-17,suez,46,17,29,1818200
2020-06-18,bab_el_mandeb,33,11,22,2176166
2020-06-18,hormuz,93,58,35,4319765
2020-06-18,malacca,164,79,85,5156600
2020-06-18,suez,39,9,30,1956277
2020-06-19,bab_el_mandeb,38,15,23,2039244
2020-06-19,hormuz,115,62,53,4824153
2020-06-19,malacca,158,68,90,5984024
2020-06-19,suez,48,19,29,2211071
2020-06-20,bab_el_mandeb,51,19,32,1814970
2020-06-20,hormuz,105,68,37,3826135
2020-06-20,malacca,137,58,79,5844734
2020-06-20,suez,47,20,27,1576353
2020-06-21,bab_el_mandeb,45,17,28,1845520
2020-06-21,hormuz,104,68,36,4643258
2020-06-21,malacca,161,62,99,5039501
2020-06-21,suez,40,10,30,2458526
2020-06-22,bab_el_mandeb,57,22,35,2706189
2020-06-22,hormuz,103,68,35,4313088
2020-06-22,malacca,181,69,112,7901859
2020-06-22,suez,34,12,22,1626031
2020-06-23,bab_el_mandeb,44,12,32,1763514
2020-06-23,hormuz,107,72,35,3844403
2020-06-23,malacca,149,58,91,5565861
2020-06-23,suez,39,13,26,1722444
2020-06-24,bab_el_mandeb,60,23,37,2053249
2020-06-24,hormuz,97,56,41,4039814
2020-06-24,malacca,157,62,95,5320839
2020-06-24,suez,51,23,28,2498023
2020-06-25,bab_el_mandeb,60,19,41,2162006
2020-06-25,hormuz,89,58,31,4457674
2020-06-25,malacca,142,59,83,6486438
2020-06-25,suez,45,11,34,1779539
2020-06-26,bab_el_mandeb,43,17,26,2176008
2020-06-26,hormuz,88,61,27,3298860
2020-06-26,malacca,146,57,89,6077647
2020-06-26,suez,51,17,34,1954678
2020-06-27,bab_el_mandeb,55,16,39,2141137
2020-06-27,hormuz,85,54,31,2448810
2020-06-27,malacca,149,62,87,5549865
2020-06-27,suez,49,10,39,2323544
2020-06-28,bab_el_mandeb,48,15,33,2309856
2020-06-28,hormuz,88,53,35,3102842
2020-06-28,malacca,137,59,78,5376660
2020-06-28,suez,51,16,35,2401577
2020-06-29,bab_el_mandeb,52,16,36,2271638
2020-06-29,hormuz,118,71,47,3304275
2020-06-29,malacca,168,73,95,6298559
2020-06-29,suez,49,16,33,2291692
2020-06-30,bab_el_mandeb,47,11,36,2279674
2020-06-30,hormuz,103,58,45,2853873
2020-06-30,malacca,144,54,90,6805523
2020-06-30,suez,49,19,30,1721530
2020-07-01,bab_el_mandeb,49,17,32,2456330
2020-07-01,hormuz,59,29,30,1804842
2020-07-01,malacca,170,69,101,8773578
2020-07-01,suez,57,16,41,2325039
2020-07-02,bab_el_mandeb,51,19,32,2526550
2020-07-02,hormuz,88,50,38,3499777
2020-07-02,malacca,149,70,79,5059137
2020-07-02,suez,50,15,35,2108844
2020-07-03,bab_el_mandeb,45,20,25,1941957
2020-07-03,hormuz,100,58,42,4378261
2020-07-03,malacca,154,71,83,5409226
2020-07-03,suez,46,14,32,2722068
2020-07-04,bab_el_mandeb,43,15,28,1415949
2020-07-04,hormuz,97,52,45,4711865
2020-07-04,malacca,132,46,86,4980035
2020-07-04,suez,43,11,32,2276112
2020-07-05,bab_el_mandeb,64,23,41,2633367
2020-07-05,hormuz,103,65,38,3402175
2020-07-05,malacca,128,47,81,4468661
2020-07-05,suez,39,12,27,2097530
2020-07-06,bab_el_mandeb,48,16,32,2637978
2020-07-06,hormuz,89,56,33,4073881
2020-07-06,malacca,167,73,94,7055731
2020-07-06,suez,39,13,26,1745260
2020-07-07,bab_el_mandeb,63,24,39,2768619
2020-07-07,hormuz,114,76,38,4750388
2020-07-07,malacca,158,63,95,7399213
2020-07-07,suez,49,15,34,1946446
2020-07-08,bab_el_mandeb,45,19,26,2058263
2020-07-08,hormuz,89,58,31,3406791
2020-07-08,malacca,168,74,94,6724738
2020-07-08,suez,36,12,24,2302390
2020-07-09,bab_el_mandeb,49,19,30,2396351
2020-07-09,hormuz,100,58,42,3677111
2020-07-09,malacca,175,61,114,5784885
2020-07-09,suez,49,17,32,2010687
2020-07-10,bab_el_mandeb,50,18,32,2062767
2020-07-10,hormuz,87,55,32,4442988
2020-07-10,malacca,159,57,102,5707347
2020-07-10,suez,41,10,31,2222217
2020-07-11,bab_el_mandeb,41,14,27,1760284
2020-07-11,hormuz,107,68,39,5537400
2020-07-11,malacca,156,62,94,5180463
2020-07-11,suez,46,10,36,1918337
2020-07-12,bab_el_mandeb,59,14,45,2872712
2020-07-12,hormuz,96,61,35,3454662
2020-07-12,malacca,177,74,103,7256187
2020-07-12,suez,41,10,31,1945369
2020-07-13,bab_el_mandeb,56,21,35,2484320
2020-07-13,hormuz,94,54,40,3355628
2020-07-13,malacca,156,59,97,6821766
2020-07-13,suez,35,9,26,1674257
2020-07-14,bab_el_mandeb,58,15,43,2155389
2020-07-14,hormuz,102,65,37,4363807
2020-07-14,malacca,173,65,108,6681712
2020-07-14,suez,46,13,33,2149628
2020-07-15,bab_el_mandeb,44,18,26,2108793
2020-07-15,hormuz,87,57,30,4310345
2020-07-15,malacca,154,64,90,7050028
2020-07-15,suez,42,12,30,1828549
2020-07-16,bab_el_mandeb,57,18,39,2455622
2020-07-16,hormuz,90,58,32,3423271
2020-07-16,malacca,190,73,117,6477002
2020-07-16,suez,54,16,38,2123388
2020-07-17,bab_el_mandeb,50,15,35,1975449
2020-07-17,hormuz,81,53,28,3690822
2020-07-17,malacca,169,67,102,6580706
2020-07-17,suez,59,14,45,3057887
2020-07-18,bab_el_mandeb,45,14,31,2112502
2020-07-18,hormuz,108,65,43,3766400
2020-07-18,malacca,165,70,95,6492072
2020-07-18,suez,43,13,30,2161681
2020-07-19,bab_el_mandeb,52,19,33,2339892
2020-07-19,hormuz,82,50,32,2847029
2020-07-19,malacca,150,73,77,6058296
2020-07-19,suez,46,15,31,1856430
2020-07-20,bab_el_mandeb,50,18,32,2603074
2020-07-20,hormuz,103,65,38,3794630
2020-07-20,malacca,174,69,105,6869777
2020-07-20,suez,47,13,34,2356877
2020-07-21,bab_el_mandeb,53,15,38,2487060
2020-07-21,hormuz,86,58,28,3400614
2020-07-21,malacca,176,57,119,8320184
2020-07-21,suez,48,15,33,1981924
2020-07-22,bab_el_mandeb,56,14,42,2618211
2020-07-22,hormuz,81,47,34,2125893
2020-07-22,malacca,171,76,95,7658892
2020-07-22,suez,41,11,30,1850078
2020-07-23,bab_el_mandeb,50,17,33,2206415
2020-07-23,hormuz,77,51,26,3327257
2020-07-23,malacca,181,72,109,6613676
2020-07-23,suez,49,11,38,1869833
2020-07-24,bab_el_mandeb,49,15,34,2152946
2020-07-24,hormuz,109,71,38,4263453
2020-07-24,malacca,150,68,82,6562624
2020-07-24,suez,48,10,38,2183377
2020-07-25,bab_el_mandeb,65,19,46,2941222
2020-07-25,hormuz,102,64,38,4142390
2020-07-25,malacca,153,55,98,6172963
2020-07-25,suez,49,12,37,2782451
2020-07-26,bab_el_mandeb,58,20,38,2910176
2020-07-26,hormuz,114,68,46,3473705
2020-07-26,malacca,171,62,109,8589264
2020-07-26,suez,61,16,45,2257641
2020-07-27,bab_el_mandeb,47,13,34,2277196
2020-07-27,hormuz,90,55,35,3123578
2020-07-27,malacca,156,59,97,6460221
2020-07-27,suez,50,16,34,2761186
2020-07-28,bab_el_mandeb,44,13,31,1533826
2020-07-28,hormuz,99,67,32,3702228
2020-07-28,malacca,179,75,104,8005510
2020-07-28,suez,46,13,33,2381205
2020-07-29,bab_el_mandeb,64,22,42,2395368
2020-07-29,hormuz,99,54,45,4248190
2020-07-29,malacca,166,71,95,8258013
2020-07-29,suez,40,9,31,1868820
2020-07-30,bab_el_mandeb,61,12,49,2909337
2020-07-30,hormuz,104,69,35,4260484
2020-07-30,malacca,156,55,101,6416142
2020-07-30,suez,54,12,42,2081571
2020-07-31,bab_el_mandeb,57,20,37,2286841
2020-07-31,hormuz,80,51,29,2498391
2020-07-31,malacca,147,55,92,6155568
2020-07-31,suez,56,18,38,2550566
2020-08-01,bab_el_mandeb,61,23,38,2829044
2020-08-01,hormuz,95,59,36,3212117
2020-08-01,malacca,143,53,90,5552394
2020-08-01,suez,42,14,28,2330936
2020-08-02,bab_el_mandeb,47,17,30,1846941
2020-08-02,hormuz,98,59,39,4221465
2020-08-02,malacca,146,64,82,6452687
2020-08-02,suez,48,12,36,2257197
2020-08-03,bab_el_mandeb,43,16,27,2171303
2020-08-03,hormuz,104,71,33,4650438
2020-08-03,malacca,137,55,82,5839130
2020-08-03,suez,53,10,43,1795474
2020-08-04,bab_el_mandeb,45,15,30,2118518
2020-08-04,hormuz,91,59,32,3748328
2020-08-04,malacca,132,62,70,5470723
2020-08-04,suez,50,10,40,2031780
2020-08-05,bab_el_mandeb,57,18,39,2140112
2020-08-05,hormuz,97,57,40,4923352
2020-08-05,malacca,153,49,104,6693707
2020-08-05,suez,49,14,35,1890370
2020-08-06,bab_el_mandeb,56,20,36,2351370
2020-08-06,hormuz,82,44,38,2254295
2020-08-06,malacca,173,80,93,8140743
2020-08-06,suez,56,14,42,2332375
2020-08-07,bab_el_mandeb,42,11,31,2099230
2020-08-07,hormuz,100,63,37,5216744
2020-08-07,malacca,168,66,102,7812578
2020-08-07,suez,50,13,37,2619207
2020-08-08,bab_el_mandeb,53,19,34,2102857
2020-08-08,hormuz,97,67,30,3798785
2020-08-08,malacca,154,58,96,8340756
2020-08-08,suez,42,11,31,2519775
2020-08-09,bab_el_mandeb,50,15,35,1985756
2020-08-09,hormuz,71,41,30,1654174
2020-08-09,malacca,172,61,111,5916503
2020-08-09,suez,36,10,26,1804506
2020-08-10,bab_el_mandeb,50,10,40,2220096
2020-08-10,hormuz,94,57,37,2933688
2020-08-10,malacca,160,61,99,6632392
2020-08-10,suez,58,11,47,1889027
2020-08-11,bab_el_mandeb,55,16,39,2893112
2020-08-11,hormuz,88,59,29,3817778
2020-08-11,malacca,147,66,81,6749020
2020-08-11,suez,40,8,32,2461452
2020-08-12,bab_el_mandeb,50,13,37,2771433
2020-08-12,hormuz,96,67,29,4169936
2020-08-12,malacca,140,50,90,4899040
2020-08-12,suez,46,10,36,1966680
2020-08-13,bab_el_mandeb,52,21,31,2556675
2020-08-13,hormuz,99,56,43,3765473
2020-08-13,malacca,150,59,91,5504889
2020-08-13,suez,53,20,33,1770613
2020-08-14,bab_el_mandeb,50,12,38,2339072
2020-08-14,hormuz,112,64,48,4155644
2020-08-14,malacca,154,62,92,6874519
2020-08-14,suez,55,11,44,2443036
2020-08-15,bab_el_mandeb,45,16,29,2146413
2020-08-15,hormuz,103,66,37,3194318
2020-08-15,malacca,168,63,105,6463571
2020-08-15,suez,48,9,39,2732120
2020-08-16,bab_el_mandeb,54,12,42,2556218
2020-08-16,hormuz,104,69,35,5138028
2020-08-16,malacca,158,52,106,5990951
2020-08-16,suez,49,7,42,2752761
2020-08-17,bab_el_mandeb,54,20,34,2092831
2020-08-17,hormuz,97,57,40,2921373
2020-08-17,malacca,157,61,96,6250865
2020-08-17,suez,60,20,40,2588410
2020-08-18,bab_el_mandeb,51,14,37,2338396
2020-08-18,hormuz,110,66,44,4774468
2020-08-18,malacca,149,65,84,5182043
2020-08-18,suez,44,16,28,2487382
2020-08-19,bab_el_mandeb,45,14,31,1792290
2020-08-19,hormuz,94,55,39,3789404
2020-08-19,malacca,183,71,112,9091825
2020-08-19,suez,51,6,45,2709840
2020-08-20,bab_el_mandeb,59,15,44,2448607
2020-08-20,hormuz,95,51,44,3693718
2020-08-20,malacca,147,59,88,5445607
2020-08-20,suez,53,19,34,2518736
2020-08-21,bab_el_mandeb,67,27,40,2515760
2020-08-21,hormuz,90,57,33,3658296
2020-08-21,malacca,148,62,86,5725754
2020-08-21,suez,60,16,44,2666053
2020-08-22,bab_el_mandeb,56,17,39,2735154
2020-08-22,hormuz,84,49,35,3881797
2020-08-22,malacca,168,76,92,5886813
2020-08-22,suez,37,5,32,1967752
2020-08-23,bab_el_mandeb,57,14,43,2451909
2020-08-23,hormuz,101,62,39,3746560
2020-08-23,malacca,154,56,98,5966213
2020-08-23,suez,48,11,37,2179844
2020-08-24,bab_el_mandeb,47,9,38,2338088
2020-08-24,hormuz,81,52,29,2279655
2020-08-24,malacca,152,60,92,6002516
2020-08-24,suez,59,22,37,2443638
2020-08-25,bab_el_mandeb,61,17,44,2899512
2020-08-25,hormuz,82,61,21,3000471
2020-08-25,malacca,186,77,109,7198568
2020-08-25,suez,64,20,44,2259496
2020-08-26,bab_el_mandeb,55,15,40,2455257
2020-08-26,hormuz,85,55,30,3440244
2020-08-26,malacca,143,57,86,5501290
2020-08-26,suez,53,18,35,2417197
2020-08-27,bab_el_mandeb,56,15,41,2895501
2020-08-27,hormuz,94,52,42,3388738
2020-08-27,malacca,171,61,110,7573277
2020-08-27,suez,51,16,35,2403689
2020-08-28,bab_el_mandeb,56,14,42,2188577
2020-08-28,hormuz,85,45,40,3723934
2020-08-28,malacca,178,85,93,6564120
2020-08-28,suez,57,6,51,2599337
2020-08-29,bab_el_mandeb,58,18,40,2842308
2020-08-29,hormuz,95,50,45,3788941
2020-08-29,malacca,173,63,110,6286852
2020-08-29,suez,49,14,35,2068197
2020-08-30,bab_el_mandeb,62,21,41,2141561
2020-08-30,hormuz,104,53,51,3570083
2020-08-30,malacca,157,61,96,5771687
2020-08-30,suez,54,18,36,2259511
2020-08-31,bab_el_mandeb,59,18,41,2588115
2020-08-31,hormuz,94,53,41,4036525
2020-08-31,malacca,155,61,94,6268741
2020-08-31,suez,54,16,38,2150145
2020-09-01,bab_el_mandeb,59,20,39,2663265
2020-09-01,hormuz,101,62,39,4275413
2020-09-01,malacca,170,72,98,6301833
2020-09-01,suez,62,21,41,2978942
2020-09-02,bab_el_mandeb,45,18,27,1715930
2020-09-02,hormuz,102,54,48,4282113
2020-09-02,malacca,139,56,83,6474795
2020-09-02,suez,61,9,52,2438827
2020-09-03,bab_el_mandeb,56,13,43,2654220
2020-09-03,hormuz,98,53,45,3718308
2020-09-03,malacca,147,57,90,5573852
2020-09-03,suez,62,16,46,2392137
2020-09-04,bab_el_mandeb,50,16,34,2423598
2020-09-04,hormuz,95,66,29,4650030
2020-09-04,malacca,178,75,103,7172043
2020-09-04,suez,48,9,39,2861339
2020-09-05,bab_el_mandeb,57,12,45,1789999
2020-09-05,hormuz,94,59,35,2787392
2020-09-05,malacca,152,59,93,6304371
2020-09-05,suez,49,18,31,2481245
2020-09-06,bab_el_mandeb,69,25,44,2834034
2020-09-06,hormuz,86,47,39,2573006
2020-09-06,malacca,159,58,101,6033653
2020-09-06,suez,62,20,42,2374734
2020-09-07,bab_el_mandeb,55,18,37,2630085
2020-09-07,hormuz,120,72,48,4210700
2020-09-07,malacca,150,60,90,5211091
2020-09-07,suez,51,9,42,2745183
2020-09-08,bab_el_mandeb,62,22,40,2378349
2020-09-08,hormuz,102,62,40,3199428
2020-09-08,malacca,153,63,90,5919116
2020-09-08,suez,40,8,32,2054799
2020-09-09,bab_el_mandeb,57,22,35,2932532
2020-09-09,hormuz,104,54,50,4417386
2020-09-09,malacca,153,65,88,7247067
2020-09-09,suez,48,11,37,1991884
2020-09-10,bab_el_mandeb,48,15,33,2124643
2020-09-10,hormuz,98,47,51,4422792
2020-09-10,malacca,147,45,102,5119127
2020-09-10,suez,56,17,39,2269849
2020-09-11,bab_el_mandeb,46,14,32,2206924
2020-09-11,hormuz,107,69,38,3792400
2020-09-11,malacca,171,61,110,6775364
2020-09-11,suez,60,11,49,2717892
2020-09-12,bab_el_mandeb,61,19,42,3035265
2020-09-12,hormuz,113,66,47,5050903
2020-09-12,malacca,170,72,98,6451189
2020-09-12,suez,46,12,34,2562399
2020-09-13,bab_el_mandeb,61,14,47,2445567
2020-09-13,hormuz,102,68,34,3880465
2020-09-13,malacca,140,55,85,6775354
2020-09-13,suez,44,14,30,1655194
2020-09-14,bab_el_mandeb,51,16,35,2713178
2020-09-14,hormuz,77,47,30,2198440
2020-09-14,malacca,150,55,95,6000589
2020-09-14,suez,53,14,39,1822813
2020-09-15,bab_el_mandeb,62,16,46,2975958
2020-09-15,hormuz,72,48,24,3466034
2020-09-15,malacca,180,61,119,8962206
2020-09-15,suez,59,11,48,2722398
2020-09-16,bab_el_mandeb,55,16,39,3066856
2020-09-16,hormuz,97,53,44,3348883
2020-09-16,malacca,156,66,90,5524017
2020-09-16,suez,51,14,37,1959567
2020-09-17,bab_el_mandeb,51,20,31,2082043
2020-09-17,hormuz,112,65,47,5377645
2020-09-17,malacca,145,61,84,5428187
2020-09-17,suez,56,8,48,2299944
2020-09-18,bab_el_mandeb,47,12,35,1779026
2020-09-18,hormuz,98,55,43,3329960
2020-09-18,malacca,149,61,88,5497322
2020-09-18,suez,61,11,50,2798268
2020-09-19,bab_el_mandeb,61,17,44,2686356
2020-09-19,hormuz,108,50,58,2603755
2020-09-19,malacca,173,64,109,5329677
2020-09-19,suez,34,11,23,1722606
2020-09-20,bab_el_mandeb,62,18,44,2420211
2020-09-20,hormuz,109,68,41,3929579
2020-09-20,malacca,175,76,99,5150435
2020-09-20,suez,45,9,36,2502227
2020-09-21,bab_el_mandeb,48,13,35,2075457
2020-09-21,hormuz,125,65,60,4776394
2020-09-21,malacca,163,66,97,6323998
2020-09-21,suez,59,18,41,2127029
2020-09-22,bab_el_mandeb,54,24,30,2176664
2020-09-22,hormuz,92,53,39,3400907
2020-09-22,malacca,173,66,107,6720655
2020-09-22,suez,57,16,41,2634171
2020-09-23,bab_el_mandeb,42,9,33,2016909
2020-09-23,hormuz,93,57,36,3857062
2020-09-23,malacca,160,70,90,6183494
2020-09-23,suez,48,6,42,2360552
2020-09-24,bab_el_mandeb,51,13,38,2501951
2020-09-24,hormuz,111,67,44,4401852
2020-09-24,malacca,174,68,106,7562896
2020-09-24,suez,55,14,41,2200080
2020-09-25,bab_el_mandeb,52,13,39,2396470
2020-09-25,hormuz,90,48,42,3658361
2020-09-25,malacca,171,69,102,6737692
2020-09-25,suez,56,18,38,2289269
2020-09-26,bab_el_mandeb,53,13,40,2230030
2020-09-26,hormuz,100,51,49,3946574
