channel,query_month,rank,analog_month,distance,n_features_used,features_used,features_excluded_as_null
china_east,1996-01,1,2015-11,0.027509,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-01,2,2016-03,0.028363,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-01,3,2015-10,0.05113,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-01,4,1996-10,0.054276,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-01,5,2015-12,0.133888,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-02,1,2015-12,0.024452,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-02,2,1981-04,0.026565,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-02,3,2016-01,0.033686,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-02,4,2016-04,0.135447,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-02,5,1980-11,0.141204,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-03,1,2015-10,0.058708,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-03,2,2015-11,0.081474,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-03,3,1987-08,0.083479,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-03,4,1988-02,0.092161,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-03,5,2016-03,0.105839,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-04,1,2015-10,0.060467,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-04,2,2015-11,0.075869,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-04,3,2016-03,0.098676,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-04,4,2017-05,0.184294,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-04,5,1980-07,0.204456,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-05,1,2015-12,0.083702,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-05,2,2016-03,0.094344,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-05,3,2015-11,0.107334,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-05,4,2006-08,0.108626,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-05,5,1981-04,0.110373,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-06,1,2015-12,0.083765,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-06,2,2016-03,0.106086,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-06,3,1981-04,0.106377,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-06,4,2016-01,0.11435,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-06,5,2015-11,0.118899,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-07,1,1981-04,0.053788,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-07,2,2016-01,0.067099,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-07,3,2015-12,0.070153,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-07,4,1980-11,0.094798,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-07,5,1980-12,0.094798,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-08,1,2015-10,0.125743,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-08,2,2015-11,0.150167,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-08,3,2016-03,0.174609,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-08,4,2017-05,0.203497,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-08,5,1987-08,0.207794,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-09,1,1981-02,0.137257,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-09,2,2016-04,0.158578,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-09,3,1993-11,0.188538,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-09,4,1988-07,0.201344,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-09,5,1980-03,0.21449,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-10,1,1996-01,0.054276,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-10,2,2015-11,0.064712,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-10,3,2016-03,0.067279,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-10,4,2015-10,0.081071,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-10,5,2015-12,0.137851,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-11,1,1992-05,0.131321,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-11,2,2001-01,0.197697,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-11,3,2017-08,0.293071,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-11,4,2013-05,0.364296,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-11,5,2002-11,0.369642,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1996-12,1,1982-09,0.05425,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-12,2,1982-11,0.186885,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-12,3,1982-07,0.232923,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-12,4,1982-08,0.248958,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1996-12,5,1980-07,0.314205,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-01,1,1982-08,0.060218,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-01,2,1992-07,0.097269,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-01,3,1992-11,0.102921,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-01,4,2005-06,0.119996,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-01,5,1982-11,0.122354,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-02,1,2006-03,0.19269,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-02,2,2013-07,0.20227,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-02,3,2005-12,0.235499,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-02,4,1984-05,0.240573,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-02,5,2017-09,0.244423,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-03,1,2006-01,0.155937,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-03,2,2006-03,0.175812,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-03,3,1992-08,0.217928,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-03,4,1982-08,0.260415,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-03,5,1983-01,0.270944,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-04,1,2006-03,0.052195,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-04,2,2006-01,0.166035,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-04,3,2013-07,0.222642,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-04,4,1984-03,0.22749,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-04,5,1992-08,0.260178,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-05,1,1982-08,0.096693,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-05,2,1982-11,0.126676,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-05,3,2004-09,0.144268,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-05,4,1984-07,0.195024,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-05,5,1984-08,0.200097,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-06,1,2005-12,0.107572,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-06,2,1984-05,0.210828,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-06,3,1983-01,0.225637,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-06,4,1982-08,0.230695,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-06,5,1983-03,0.236558,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-07,1,1992-09,0.070587,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-07,2,1982-11,0.078234,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-07,3,1982-08,0.093736,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-07,4,1992-11,0.106999,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-07,5,1992-07,0.108498,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-08,1,1992-10,0.142616,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-08,2,1992-08,0.192383,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-08,3,1983-01,0.213716,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-08,4,1983-03,0.229203,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-08,5,1983-04,0.255256,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-09,1,1982-08,0.157317,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-09,2,1982-11,0.185471,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-09,3,1983-02,0.224041,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-09,4,1983-01,0.237774,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-09,5,1983-03,0.239034,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-10,1,2011-02,0.103961,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-10,2,1982-11,0.104989,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-10,3,1982-08,0.115349,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-10,4,2005-11,0.122226,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-10,5,2011-03,0.151386,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-11,1,1983-05,0.375586,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-11,2,2010-11,0.448815,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-11,3,2009-06,0.463181,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-11,4,1982-12,0.574166,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-11,5,1992-12,0.667753,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1997-12,1,1983-07,0.092498,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-12,2,2017-05,0.181367,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-12,3,2016-11,0.199137,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-12,4,2016-07,0.221865,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1997-12,5,1983-08,0.232807,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-01,1,2016-07,0.031205,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-01,2,2016-09,0.044426,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-01,3,2016-11,0.055425,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-01,4,2017-01,0.063692,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-01,5,1983-08,0.074519,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-02,1,2013-01,0.065245,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-02,2,1983-07,0.145939,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-02,3,2017-05,0.149977,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-02,4,2012-07,0.229245,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-02,5,2012-12,0.230976,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-03,1,2016-11,0.096684,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-03,2,1983-07,0.09962,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-03,3,2016-07,0.118783,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-03,4,1986-09,0.11905,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-03,5,2016-09,0.143053,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-04,1,1995-12,0.082171,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-04,2,2017-04,0.104844,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-04,3,1993-06,0.201272,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-04,4,1987-06,0.208585,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-04,5,1990-08,0.242786,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-05,1,2014-09,0.261034,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-05,2,2008-01,0.400521,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-05,3,2006-11,0.441508,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-05,4,1999-06,0.546175,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-05,5,2003-06,0.569224,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-06,1,2015-04,0.045155,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-06,2,2015-03,0.072314,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-06,3,2015-05,0.103473,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-06,4,2007-06,0.172089,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-06,5,2015-02,0.172596,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-07,1,2007-09,0.119278,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-07,2,1999-03,0.202692,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-07,3,2015-05,0.21325,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-07,4,2007-01,0.248061,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-07,5,2007-02,0.312079,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-08,1,2015-08,0.19099,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-08,2,2007-03,0.199788,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-08,3,2015-07,0.324905,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-08,4,1980-01,0.337855,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-08,5,1982-02,0.360632,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-09,1,2015-08,0.189371,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-09,2,2007-03,0.240531,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-09,3,2015-07,0.325282,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-09,4,1980-01,0.356628,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-09,5,1982-02,0.376487,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-10,1,2015-05,0.133733,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-10,2,2007-09,0.183402,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-10,3,2015-04,0.255942,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-10,4,2015-03,0.276339,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-10,5,2007-02,0.277682,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-11,1,2015-08,0.056991,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-11,2,2015-07,0.116187,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-11,3,2015-02,0.177536,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-11,4,2014-11,0.191696,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1998-11,5,2015-03,0.267903,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-12,1,2015-04,0.069852,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-12,2,2015-05,0.097151,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-12,3,2015-03,0.09756,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-12,4,2015-02,0.196315,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1998-12,5,2015-07,0.228213,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-01,1,2007-09,0.16185,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-01,2,2015-05,0.244894,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-01,3,2007-01,0.263944,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-01,4,1981-07,0.299553,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-01,5,1998-06,0.351442,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-02,1,2015-05,0.141739,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-02,2,2015-04,0.205988,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-02,3,2015-03,0.233298,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-02,4,2007-10,0.269554,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-02,5,1981-11,0.281453,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-03,1,1998-07,0.202692,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-03,2,2015-05,0.219457,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-03,3,1981-07,0.241431,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-03,4,2007-09,0.301884,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-03,5,2015-04,0.31471,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-04,1,1980-01,0.213573,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-04,2,2015-08,0.251866,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-04,3,1982-02,0.278176,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-04,4,1981-08,0.307812,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-04,5,1982-03,0.323085,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-05,1,2015-09,0.169315,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-05,2,1980-02,0.472585,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-05,3,2000-06,0.765887,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-05,4,1982-06,0.83938,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-05,5,2007-11,0.87121,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-06,1,2003-06,0.075557,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-06,2,2006-11,0.213496,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-06,3,2008-01,0.468866,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-06,4,2014-09,0.471528,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-06,5,1998-05,0.546175,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-07,1,2000-03,0.112192,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-07,2,2008-05,0.294851,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-07,3,2008-11,0.31295,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-07,4,2007-06,0.318032,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-07,5,2015-02,0.343582,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-08,1,2000-05,0.156815,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-08,2,2008-11,0.178777,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-08,3,2008-05,0.197311,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-08,4,2003-08,0.230019,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-08,5,2008-02,0.245319,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-09,1,2004-02,0.096771,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-09,2,2008-07,0.174171,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-09,3,2015-02,0.277718,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-09,4,2014-11,0.285736,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-09,5,2015-03,0.314411,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-10,1,2004-05,0.152805,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-10,2,2003-12,0.219217,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-10,3,2015-08,0.422138,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-10,4,1998-09,0.422908,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-10,5,2007-03,0.428003,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-11,1,2008-10,0.122075,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-11,2,2008-11,0.129595,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-11,3,2008-08,0.163354,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-11,4,2008-12,0.216345,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-11,5,2008-05,0.275177,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-12,1,2004-05,0.344899,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-12,2,2003-12,0.37755,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-12,3,2007-07,0.393114,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,1999-12,4,2015-08,0.510031,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,1999-12,5,2004-02,0.513494,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-01,1,2008-06,0.293396,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-01,2,2008-04,0.388416,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-01,3,2007-01,0.403757,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-01,4,2008-09,0.460071,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-01,5,2003-11,0.48422,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-02,1,2003-12,0.067902,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-02,2,2004-02,0.290698,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-02,3,2004-05,0.319721,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-02,4,2015-08,0.418814,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,2000-02,5,2007-07,0.440634,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-03,1,1999-07,0.112192,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-03,2,2007-05,0.379318,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-03,3,2008-05,0.402157,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-03,4,2008-11,0.40432,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
china_east,2000-03,5,2015-08,0.407564,2,change_12m_raw_share|volatility_12m_raw_share,level_pctl_10y
china_east,2000-04,1,2004-01,0.315617,3,level_pctl_10y|change_12m_raw_share|volatility_12m_raw_share,
